Transaction_ID,IP_Address,Transaction_Amount,Hours_Since_Login,Transaction_Status,Is_Fraud
TXN_10475,172.30.136.109,139.37,12.42,Completed,0
TXN_10476,172.25.226.252,235.66,6.9,Completed,0
TXN_10477,172.30.92.173,250.94,2.05,Completed,0
TXN_10478,10.127.172.215,27.83,1.08,Completed,0
TXN_10479,45.185.105.34,121.88,18.72,Completed,0
TXN_10480,10.69.11.213,174.71,7.41,Completed,0
TXN_10481,192.168.0.125,57.88,14.87,Blocked,1
TXN_10482,172.26.144.200,191.96,13.02,Completed,0
TXN_10483,172.28.144.146,168.68,27.25,Completed,0
TXN_10484,45.200.96.121,26.96,0.15,Completed,0
TXN_10485,172.26.72.16,40.7,5.95,Completed,0
TXN_10486,45.191.247.30,51.99,1.79,Completed,0
TXN_10487,10.70.192.32,68.74,6.09,Completed,0
TXN_10488,10.180.80.153,944.29,5.09,Completed,0
TXN_10489,45.158.222.145,1147.43,1.75,Completed,0
TXN_10490,192.168.0.235,225.81,13.82,Blocked,1
TXN_10491,45.65.133.130,380.31,30.17,Completed,0
TXN_10492,10.250.53.186,350.66,13.85,Completed,0
TXN_10493,10.107.198.142,1624.07,17.58,Completed,0
TXN_10494,10.58.12.191,867.05,4.04,Completed,0
TXN_10495,10.173.77.215,108.47,25.14,Completed,0
TXN_10496,10.169.34.69,657.66,42.88,Completed,0
TXN_10497,172.31.182.77,72.6,0.57,Completed,0
TXN_10498,172.27.84.107,163.54,80.36,Completed,0
TXN_10499,10.65.135.94,370.19,17.84,Completed,0
TXN_10500,45.198.132.40,206.24,3.33,Completed,0
TXN_10501,45.195.253.21,95.86,6.96,Completed,0
TXN_10502,10.19.219.44,31.81,6.96,Completed,0
TXN_10503,10.82.148.172,3027.06,15.54,Completed,0
TXN_10504,10.161.7.10,181.46,9.31,Completed,0
TXN_10505,172.16.220.156,2121.27,6.35,Completed,0
TXN_10506,45.81.153.161,151.06,4.79,Completed,0
TXN_10507,172.23.145.155,225.76,1.33,Completed,0
TXN_10508,10.106.137.153,911.27,12.67,Completed,0
TXN_10509,45.117.222.197,7.47,2.43,Completed,0
TXN_10510,45.147.200.200,365.94,2.24,Completed,0
TXN_10511,45.56.160.200,99.79,0.26,Completed,0
TXN_10512,172.22.193.89,50.06,1.41,Completed,0
TXN_10513,10.217.30.192,496.87,4.38,Completed,0
TXN_10514,10.136.108.16,673.38,6.51,Completed,0
TXN_10515,10.113.119.183,1286.92,52.99,Completed,0
TXN_10516,45.92.131.137,137.7,15.56,Completed,0
TXN_10517,45.115.32.245,52.3,3.86,Completed,0
TXN_10518,10.214.13.166,51.49,20.36,Completed,0
TXN_10519,10.238.161.177,2058.27,1.94,Completed,0
TXN_10520,172.21.142.7,2599.45,31.72,Completed,0
TXN_10521,172.26.50.121,140.42,19.88,Completed,0
TXN_10522,45.122.31.252,747.95,5.72,Completed,0
TXN_10523,10.185.47.240,36.53,5.17,Completed,0
TXN_10524,172.18.16.134,42.77,22.77,Completed,0
TXN_10525,45.58.119.185,245.34,7.57,Completed,0
TXN_10526,45.100.62.169,391.77,2.23,Completed,0
TXN_10527,45.102.47.255,971.81,9.55,Completed,0
TXN_10528,172.29.116.23,4918.97,30.77,Completed,0
TXN_10529,10.152.235.9,75.69,5.06,Completed,0
TXN_10530,10.24.188.51,785.45,11.48,Completed,0
TXN_10531,172.29.64.251,107.15,17.02,Completed,0
TXN_10532,10.183.11.189,187.79,10.05,Completed,0
TXN_10533,10.99.0.108,1419.08,8.17,Completed,0
TXN_10534,172.27.101.181,172.29,17.49,Completed,0
TXN_10535,172.24.185.232,382.82,0.79,Completed,0
TXN_10536,172.29.140.167,226.64,6.27,Completed,0
TXN_10537,45.16.46.47,82.27,0.41,Completed,0
TXN_10538,45.94.146.9,331.4,4.41,Completed,0
TXN_10539,45.208.57.210,30406.84,23.1,Completed,0
TXN_10540,45.53.141.27,2951.37,6.23,Completed,0
TXN_10541,45.3.147.234,325.63,35.35,Completed,0
TXN_10542,45.127.113.15,55.39,7.55,Completed,0
TXN_10543,45.124.143.112,11694.64,1.18,Completed,0
TXN_10544,10.222.65.227,418.45,9.02,Completed,0
TXN_10545,172.24.75.136,104.55,3.01,Completed,0
TXN_10546,172.23.46.157,17.07,27.06,Completed,0
TXN_10547,172.30.199.64,836.45,8.43,Completed,0
TXN_10548,45.116.46.13,198.96,3.2,Completed,0
TXN_10549,172.28.211.192,524.14,4.68,Completed,0
TXN_10550,45.102.107.142,1886.27,2.1,Completed,0
TXN_10551,45.81.61.214,447.8,3.55,Completed,0
TXN_10552,172.18.186.70,581.62,7.24,Completed,0
TXN_10553,10.230.229.111,65.13,11.74,Completed,0
TXN_10554,45.182.157.206,1887.45,8.92,Completed,0
TXN_10555,45.160.128.109,219.79,2.29,Completed,0
TXN_10556,10.25.171.102,1384.93,10.25,Completed,0
TXN_10557,45.216.250.183,41.07,21.53,Completed,0
TXN_10558,10.68.24.153,435.36,8.97,Completed,0
TXN_10559,10.121.13.147,267.82,11.23,Completed,0
TXN_10560,10.137.88.108,136.77,5.0,Completed,0
TXN_10561,45.179.169.233,490.42,9.23,Completed,0
TXN_10562,10.230.5.91,178.49,16.84,Completed,0
TXN_10563,10.52.13.158,24.06,11.19,Completed,0
TXN_10564,45.115.14.61,5.55,3.96,Completed,0
TXN_10565,172.19.150.55,156.99,9.38,Completed,0
TXN_10566,10.128.72.18,1271.78,6.16,Completed,0
TXN_10567,45.51.211.240,1368.95,1.62,Completed,0
TXN_10568,45.59.140.72,58.89,2.49,Completed,0
TXN_10569,10.148.16.227,1615.01,12.53,Completed,0
TXN_10570,10.148.70.28,84.49,0.1,Under_Review,1
TXN_10571,10.171.99.173,5912.5,10.39,Completed,0
TXN_10572,10.181.136.41,79.79,5.76,Completed,0
TXN_10573,10.137.40.95,152.84,0.59,Completed,0
TXN_10574,10.206.192.63,908.19,5.58,Completed,0
TXN_10575,10.140.158.46,113.88,3.7,Completed,0
TXN_10576,172.17.206.74,96.82,3.12,Completed,0
TXN_10577,172.24.111.193,537.43,21.05,Completed,0
TXN_10578,45.193.11.61,423.31,17.33,Completed,0
TXN_10579,45.25.63.222,539.35,7.37,Completed,0
TXN_10580,45.247.114.79,831.44,14.08,Completed,0
TXN_10581,10.129.80.107,2871.32,48.24,Completed,0
TXN_10582,172.21.81.113,1169.52,1.43,Completed,0
TXN_10583,172.24.165.237,72.56,7.23,Completed,0
TXN_10584,10.221.205.13,1052.7,0.51,Completed,0
TXN_10585,45.105.16.41,66.33,7.76,Completed,0
TXN_10586,172.25.201.91,205.85,5.1,Completed,0
TXN_10587,45.128.229.41,273.45,0.24,Completed,0
TXN_10588,10.61.12.139,22896.01,2.27,Completed,0
TXN_10589,10.226.147.136,92.6,6.28,Completed,0
TXN_10590,45.209.82.98,283.72,0.22,Completed,0
TXN_10591,10.147.129.142,842.82,1.42,Completed,0
TXN_10592,10.77.224.179,271.74,6.59,Completed,0
TXN_10593,45.138.46.57,211.41,3.74,Completed,0
TXN_10594,172.21.207.26,611.76,13.47,Completed,0
TXN_10595,10.175.188.124,144.23,10.23,Completed,0
TXN_10596,10.46.205.143,106.47,16.07,Completed,0
TXN_10597,172.25.218.44,167.89,7.57,Completed,0
TXN_10598,192.168.0.190,146.61,7.72,Completed,0
TXN_10599,172.28.125.52,200.99,8.99,Completed,0
TXN_10600,172.22.118.95,143.39,8.72,Completed,0
TXN_10601,45.67.61.150,5168.23,1.7,Completed,0
TXN_10602,45.222.58.159,39.6,5.25,Completed,0
TXN_10603,172.20.125.66,70.69,35.63,Completed,0
TXN_10604,45.91.240.117,102.75,23.09,Completed,0
TXN_10605,172.29.237.174,269.79,6.39,Completed,0
TXN_10606,45.227.166.224,559.23,12.24,Completed,0
TXN_10607,10.136.0.124,262.65,37.44,Completed,0
TXN_10608,172.20.249.123,459.43,13.03,Completed,0
TXN_10609,10.137.91.234,135.16,7.15,Completed,0
TXN_10610,172.25.221.252,350.91,42.43,Completed,0
TXN_10611,172.29.26.55,74.32,1.08,Completed,0
TXN_10612,172.23.204.19,183.49,15.15,Completed,0
TXN_10613,10.153.17.237,370.69,0.08,Completed,0
TXN_10614,10.116.3.114,246.15,9.69,Completed,0
TXN_10615,172.24.163.202,451.29,3.88,Completed,0
TXN_10616,45.3.5.145,24.01,0.06,Completed,0
TXN_10617,172.27.154.57,143.27,0.55,Completed,0
TXN_10618,45.52.56.238,510.68,6.92,Completed,0
TXN_10619,172.17.140.98,47.92,4.38,Completed,0
TXN_10620,10.14.166.154,13.62,2.42,Completed,0
TXN_10621,45.215.152.184,1131.35,11.7,Completed,0
TXN_10622,10.47.58.90,131.1,1.5,Completed,0
TXN_10623,10.57.140.209,2369.7,7.6,Completed,0
TXN_10624,45.89.21.38,358.01,11.3,Completed,0
TXN_10625,45.15.101.90,541.51,0.24,Completed,0
TXN_10626,10.159.185.200,415.66,15.23,Completed,0
TXN_10627,10.121.179.27,2115.76,12.17,Completed,0
TXN_10628,10.178.80.197,96.42,5.74,Completed,0
TXN_10629,45.111.184.49,35.6,9.38,Completed,0
TXN_10630,172.20.113.191,101.7,9.2,Completed,0
TXN_10631,10.115.178.169,417.1,11.19,Completed,0
TXN_10632,172.23.94.28,342.96,12.52,Completed,0
TXN_10633,172.22.117.137,556.06,7.75,Completed,0
TXN_10634,172.17.162.38,207.05,11.37,Completed,0
TXN_10635,45.132.57.227,4444.41,6.31,Chargeback,1
TXN_10636,45.102.42.104,167.1,2.7,Completed,0
TXN_10637,10.4.27.143,236.78,3.8,Completed,0
TXN_10638,10.242.117.85,883.77,5.04,Completed,0
TXN_10639,10.99.232.153,873.66,3.96,Completed,0
TXN_10640,10.122.174.4,152.98,22.29,Completed,0
TXN_10641,45.201.132.191,39.88,4.45,Completed,0
TXN_10642,172.27.51.186,659.59,2.61,Completed,0
TXN_10643,192.168.0.252,1728.94,1.46,Under_Review,1
TXN_10644,45.65.213.234,351.09,0.88,Completed,0
TXN_10645,10.64.222.235,45.12,3.28,Completed,0
TXN_10646,45.29.177.126,43.42,9.63,Completed,0
TXN_10647,45.134.189.10,1719.47,6.07,Completed,0
TXN_10648,45.2.165.107,652.34,5.37,Completed,0
TXN_10649,172.19.84.147,1206.0,5.15,Completed,0
TXN_10650,45.93.64.15,306.17,17.0,Completed,0
TXN_10651,10.57.214.90,456.99,2.27,Completed,0
TXN_10652,45.68.159.110,21.63,1.47,Completed,0
TXN_10653,10.142.223.207,501.85,10.54,Completed,0
TXN_10654,45.212.152.246,41.93,0.34,Completed,0
TXN_10655,10.202.178.231,138.21,16.17,Completed,0
TXN_10656,45.41.90.125,282.96,14.33,Chargeback,1
TXN_10657,10.143.128.228,68.07,18.25,Completed,0
TXN_10658,10.43.18.46,15.73,10.21,Completed,0
TXN_10659,172.19.35.37,526.98,50.64,Completed,0
TXN_10660,10.79.224.206,247.33,16.0,Completed,0
TXN_10661,172.16.115.185,282.41,7.03,Completed,0
TXN_10662,172.20.220.147,200.53,24.04,Completed,0
TXN_10663,10.119.114.72,201.13,10.57,Completed,0
TXN_10664,10.56.163.240,448.29,20.63,Completed,0
TXN_10665,45.229.150.212,103.07,9.26,Completed,0
TXN_10666,10.218.233.75,672.59,0.21,Completed,0
TXN_10667,10.247.66.182,600.45,27.98,Completed,0
TXN_10668,10.17.108.177,5096.57,1.85,Completed,0
TXN_10669,172.20.32.3,1077.32,21.19,Completed,0
TXN_10670,45.87.245.22,445.91,20.54,Completed,0
TXN_10671,172.21.66.142,61.54,11.23,Completed,0
TXN_10672,172.29.198.158,1029.98,16.81,Completed,0
TXN_10673,45.202.64.239,203.3,4.78,Completed,0
TXN_10674,45.51.141.129,126.48,2.91,Completed,0
TXN_10675,10.30.84.109,1173.08,22.9,Completed,0
TXN_10676,45.179.126.80,129.17,3.03,Completed,0
TXN_10677,10.131.147.94,2034.05,14.31,Completed,0
TXN_10678,10.216.74.98,2554.26,6.53,Completed,0
TXN_10679,45.193.187.86,382.8,28.34,Completed,0
TXN_10680,192.168.0.6,14.93,5.22,Under_Review,1
TXN_10681,45.148.182.150,276.99,1.04,Completed,0
TXN_10682,45.186.105.233,496.13,13.26,Completed,0
TXN_10683,45.245.43.245,791.77,21.26,Completed,0
TXN_10684,45.23.182.104,331.94,4.32,Completed,0
TXN_10685,10.58.145.55,711.87,2.81,Completed,0
TXN_10686,192.168.0.152,495.31,1.33,Chargeback,1
TXN_10687,172.17.54.117,390.88,5.86,Completed,0
TXN_10688,10.49.86.205,110.46,4.47,Completed,0
TXN_10689,10.139.132.219,126.45,1.75,Completed,0
TXN_10690,45.12.48.3,239.87,12.59,Completed,0
TXN_10691,45.175.119.191,75.23,3.65,Completed,0
TXN_10692,10.36.110.113,355.55,5.11,Completed,0
TXN_10693,172.24.180.244,3096.88,15.9,Blocked,1
TXN_10694,10.122.220.178,11.62,9.11,Completed,0
TXN_10695,172.24.196.203,166.8,5.29,Completed,0
TXN_10696,172.18.244.209,72.61,23.2,Completed,0
TXN_10697,192.168.0.93,295.51,10.86,Chargeback,1
TXN_10698,10.20.146.70,3570.14,23.3,Completed,0
TXN_10699,172.31.161.149,228.31,7.46,Completed,0
TXN_10700,45.158.142.62,154.73,2.58,Completed,0
TXN_10701,172.17.251.119,209.36,2.79,Completed,0
TXN_10702,45.0.186.26,21.48,0.93,Completed,0
TXN_10703,172.20.176.36,201.9,17.95,Completed,0
TXN_10704,10.247.220.61,228.1,1.79,Completed,0
TXN_10705,10.136.45.34,143.66,4.68,Completed,0
TXN_10706,45.179.190.241,20.46,3.62,Completed,0
TXN_10707,45.46.164.123,243.96,6.4,Completed,0
TXN_10708,172.29.95.70,25.63,11.88,Completed,0
TXN_10709,10.198.173.229,93.08,5.78,Completed,0
TXN_10710,172.16.78.99,363.31,6.36,Completed,0
TXN_10711,172.22.45.219,2038.23,4.73,Completed,0
TXN_10712,10.167.60.2,557.6,15.88,Completed,0
TXN_10713,10.157.72.203,3956.51,14.46,Completed,0
TXN_10714,45.74.231.208,545.26,10.49,Completed,0
TXN_10715,45.239.211.145,130.7,4.62,Completed,0
TXN_10716,45.59.88.67,241.1,3.45,Completed,0
TXN_10717,45.0.98.181,96.22,2.87,Completed,0
TXN_10718,10.33.42.38,570.26,1.21,Blocked,1
TXN_10719,10.12.59.187,199.34,3.04,Completed,0
TXN_10720,45.224.97.28,275.0,28.09,Completed,0
TXN_10721,45.141.4.215,209.42,2.47,Completed,0
TXN_10722,172.18.207.219,921.39,10.46,Completed,0
TXN_10723,192.168.0.233,1118.55,13.53,Blocked,1
TXN_10724,172.21.159.198,83.49,22.28,Completed,0
TXN_10725,45.18.59.180,537.25,23.07,Completed,0
TXN_10726,45.36.37.156,728.2,16.16,Completed,0
TXN_10727,10.27.227.153,1346.17,21.22,Completed,0
TXN_10728,192.168.0.209,104.22,4.21,Under_Review,1
TXN_10729,172.26.35.47,241.05,1.41,Completed,0
TXN_10730,172.24.87.218,1458.58,1.18,Completed,0
TXN_10731,45.83.150.2,2165.15,1.5,Completed,0
TXN_10732,45.191.137.35,23.63,8.5,Completed,0
TXN_10733,172.27.207.165,166.94,33.62,Completed,0
TXN_10734,10.70.91.104,169.98,12.75,Completed,0
TXN_10735,172.19.179.160,52.3,5.42,Completed,0
TXN_10736,45.70.26.214,57.15,21.83,Completed,0
TXN_10737,45.179.18.83,23.74,3.97,Completed,0
TXN_10738,45.45.104.135,502.69,11.26,Completed,0
TXN_10739,45.56.234.110,517.08,7.74,Completed,0
TXN_10740,172.16.195.47,61.63,8.01,Completed,0
TXN_10741,172.22.60.159,14.2,15.07,Completed,0
TXN_10742,10.52.124.222,1176.22,5.12,Completed,0
TXN_10743,10.177.83.51,31.32,8.89,Completed,0
TXN_10744,172.27.116.91,1092.56,5.61,Completed,0
TXN_10745,10.251.116.241,237.47,1.86,Completed,0
TXN_10746,45.169.230.227,55.81,10.33,Completed,0
TXN_10747,10.156.70.104,163.37,2.29,Completed,0
TXN_10748,45.80.222.37,1700.8,11.6,Completed,0
TXN_10749,45.14.202.115,160.02,0.18,Completed,0
TXN_10750,10.39.52.59,54.23,10.29,Completed,0
TXN_10751,45.137.117.150,1874.51,10.86,Completed,0
TXN_10752,10.53.149.119,1080.12,0.52,Completed,0
TXN_10753,10.225.41.185,309.14,15.82,Completed,0
TXN_10754,172.30.19.133,58.94,22.38,Completed,0
TXN_10755,172.23.135.107,16.95,10.17,Completed,0
TXN_10756,45.38.123.41,626.66,0.29,Completed,0
TXN_10757,172.31.161.193,406.61,3.31,Completed,0
TXN_10758,172.27.185.168,607.48,46.66,Completed,0
TXN_10759,45.193.49.218,27.44,14.19,Completed,0
TXN_10760,45.68.89.82,10.79,14.15,Completed,0
TXN_10761,45.208.127.12,579.74,0.97,Completed,0
TXN_10762,10.22.200.228,70.0,6.75,Completed,0
TXN_10763,45.121.102.56,59.06,10.48,Completed,0
TXN_10764,10.5.65.169,336.55,11.89,Completed,0
TXN_10765,10.67.153.214,2091.76,10.57,Completed,0
TXN_10766,45.46.178.117,720.14,1.47,Completed,0
TXN_10767,172.22.39.192,95.39,14.62,Completed,0
TXN_10768,45.221.195.22,803.54,9.37,Completed,0
TXN_10769,45.30.104.205,4277.96,0.05,Completed,0
TXN_10770,172.25.20.97,155.06,31.23,Completed,0
TXN_10771,172.29.73.73,29.7,42.53,Completed,0
TXN_10772,45.88.7.211,548.25,6.2,Completed,0
TXN_10773,172.18.108.223,4982.27,8.42,Completed,0
TXN_10774,172.23.4.7,200.09,15.87,Completed,0
TXN_10775,172.29.165.128,479.64,8.05,Completed,0
TXN_10776,45.135.205.72,69.52,3.46,Completed,0
TXN_10777,10.56.142.121,68.61,4.75,Completed,0
TXN_10778,172.25.137.202,470.36,11.77,Chargeback,1
TXN_10779,45.173.195.176,305.57,24.58,Completed,0
TXN_10780,10.130.235.238,82.1,1.75,Completed,0
TXN_10781,45.67.216.8,37.91,6.99,Completed,0
TXN_10782,45.54.95.26,1041.57,2.33,Completed,0
TXN_10783,45.241.146.45,3585.98,4.75,Under_Review,1
TXN_10784,172.23.96.33,294.15,0.71,Completed,0
TXN_10785,10.44.10.98,202.18,20.44,Completed,0
TXN_10786,172.16.46.48,103.31,9.5,Completed,0
TXN_10787,10.54.112.215,369.09,9.65,Completed,0
TXN_10788,172.26.72.234,113.82,0.86,Completed,0
TXN_10789,172.22.81.39,546.82,3.62,Completed,0
TXN_10790,45.90.110.137,73.15,16.86,Completed,0
TXN_10791,172.28.100.156,311.56,3.43,Completed,0
TXN_10792,10.195.4.51,483.15,0.4,Completed,0
TXN_10793,10.192.129.243,3347.76,10.73,Completed,0
TXN_10794,10.54.25.214,2711.94,8.09,Completed,0
TXN_10795,172.26.247.205,1002.38,0.99,Completed,0
TXN_10796,10.123.124.156,257.2,3.49,Completed,0
TXN_10797,10.34.218.68,640.91,2.12,Completed,0
TXN_10798,45.97.115.125,1188.44,9.39,Completed,0
TXN_10799,172.22.62.223,101.81,14.44,Completed,0
TXN_10800,10.78.109.54,357.3,12.73,Completed,0
TXN_10801,10.35.52.26,42.54,4.63,Completed,0
TXN_10802,10.151.203.79,732.55,10.81,Completed,0
TXN_10803,10.21.83.193,1070.16,2.55,Completed,0
TXN_10804,45.117.60.42,262.88,7.63,Completed,0
TXN_10805,10.74.208.253,504.09,43.7,Completed,0
TXN_10806,172.27.30.123,133.84,2.35,Completed,0
TXN_10807,10.53.180.238,1756.23,16.07,Completed,0
TXN_10808,45.131.239.204,186.77,1.17,Completed,0
TXN_10809,10.222.228.6,609.05,17.71,Completed,0
TXN_10810,172.27.95.202,62.84,14.84,Completed,0
TXN_10811,172.24.210.7,355.6,20.98,Completed,0
TXN_10812,45.51.133.6,1409.88,15.97,Completed,0
TXN_10813,10.22.199.88,49.08,15.53,Completed,0
TXN_10814,172.22.86.31,181.13,8.78,Completed,0
TXN_10815,172.26.6.9,898.88,9.44,Completed,0
TXN_10816,172.18.115.243,108.94,13.24,Completed,0
TXN_10817,45.217.136.197,20.53,13.49,Completed,0
TXN_10818,172.27.36.109,34.0,14.33,Completed,0
TXN_10819,10.208.160.92,91.86,6.4,Completed,0
TXN_10820,172.24.52.184,909.77,5.92,Completed,0
TXN_10821,172.28.77.188,109.72,3.19,Completed,0
TXN_10822,10.104.1.5,4285.81,3.29,Completed,0
TXN_10823,45.132.208.19,4.81,4.15,Completed,0
TXN_10824,10.61.218.85,4716.37,43.89,Completed,0
TXN_10825,172.17.4.65,347.9,2.84,Completed,0
TXN_10826,45.119.170.201,61.71,6.07,Completed,0
TXN_10827,172.18.46.27,488.78,12.46,Completed,0
TXN_10828,10.250.170.142,205.98,18.33,Completed,0
TXN_10829,45.8.82.103,62.01,19.8,Completed,0
TXN_10830,10.230.140.26,106.26,0.06,Completed,0
TXN_10831,10.77.53.19,19.9,1.97,Completed,0
TXN_10832,45.170.190.157,192.45,19.57,Completed,0
TXN_10833,172.29.181.19,2253.79,10.07,Completed,0
TXN_10834,172.22.112.76,48.02,11.74,Completed,0
TXN_10835,45.10.101.197,233.33,3.46,Completed,0
TXN_10836,10.18.169.253,133.56,8.87,Completed,0
TXN_10837,45.70.61.42,135.36,7.91,Completed,0
TXN_10838,45.150.211.80,182.74,2.64,Completed,0
TXN_10839,45.149.204.42,83.73,15.76,Completed,0
TXN_10840,45.131.179.42,177.49,9.0,Completed,0
TXN_10841,45.211.59.121,426.83,11.14,Completed,0
TXN_10842,45.219.248.49,11.44,11.29,Completed,0
TXN_10843,10.32.194.76,3020.23,14.46,Completed,0
TXN_10844,45.55.145.87,612.51,0.87,Completed,0
TXN_10845,10.33.78.230,1805.79,10.5,Completed,0
TXN_10846,10.239.147.187,266.78,33.15,Completed,0
TXN_10847,45.27.26.129,2793.73,14.37,Completed,0
TXN_10848,10.131.118.228,481.9,7.9,Completed,0
TXN_10849,10.206.206.127,361.63,18.77,Completed,0
TXN_10850,172.16.52.5,68.43,7.62,Completed,0
TXN_10851,10.26.182.214,52.4,14.37,Completed,0
TXN_10852,45.39.80.15,48.23,3.73,Completed,0
TXN_10853,10.237.249.180,67.0,23.58,Completed,0
TXN_10854,172.26.163.214,212.75,2.25,Completed,0
TXN_10855,10.108.99.33,1254.32,1.51,Completed,0
TXN_10856,10.117.225.22,1229.74,3.82,Completed,0
TXN_10857,172.23.45.112,168.97,4.92,Completed,0
TXN_10858,172.21.132.64,208.95,12.08,Completed,0
TXN_10859,45.208.166.143,300.71,9.51,Completed,0
TXN_10860,10.95.44.67,19.27,9.39,Completed,0
TXN_10861,172.18.41.125,28.32,2.76,Completed,0
TXN_10862,45.92.245.133,553.29,4.95,Completed,0
TXN_10863,172.16.127.44,287.45,0.63,Completed,0
TXN_10864,45.214.64.145,468.11,20.69,Completed,0
TXN_10865,45.73.95.35,2372.67,2.58,Completed,0
TXN_10866,172.17.182.142,111.37,9.18,Completed,0
TXN_10867,10.48.132.31,706.6,2.3,Completed,0
TXN_10868,10.157.208.153,87.02,7.76,Completed,0
TXN_10869,10.185.67.149,432.41,8.24,Completed,0
TXN_10870,10.93.190.54,485.37,16.16,Completed,0
TXN_10871,45.176.189.170,626.75,4.35,Completed,0
TXN_10872,10.34.25.74,474.8,1.92,Completed,0
TXN_10873,45.96.222.150,210.58,3.1,Completed,0
TXN_10874,172.24.119.58,82.58,13.89,Completed,0
TXN_10875,45.63.168.53,18.75,13.27,Completed,0
TXN_10876,10.70.213.147,2308.05,1.08,Completed,0
TXN_10877,45.70.216.176,345.21,10.7,Completed,0
TXN_10878,45.72.113.225,300.23,1.43,Completed,0
TXN_10879,172.28.60.207,1526.43,33.88,Completed,0
TXN_10880,10.40.1.210,1040.68,1.06,Completed,0
TXN_10881,10.223.157.128,136.56,23.2,Completed,0
TXN_10882,45.31.162.90,512.61,5.61,Completed,0
TXN_10883,172.30.129.73,875.2,2.05,Completed,0
TXN_10884,45.2.178.157,367.94,8.09,Completed,0
TXN_10885,172.17.235.123,883.32,1.2,Completed,0
TXN_10886,172.25.226.159,579.68,9.16,Completed,0
TXN_10887,10.43.189.49,425.09,19.79,Completed,0
TXN_10888,172.19.14.66,313.65,5.17,Completed,0
TXN_10889,172.22.141.225,793.52,8.16,Completed,0
TXN_10890,10.111.173.36,11.91,23.34,Completed,0
TXN_10891,10.244.253.185,673.9,7.76,Completed,0
TXN_10892,45.35.178.90,155.3,0.33,Completed,0
TXN_10893,45.178.158.172,37.74,8.51,Completed,0
TXN_10894,45.100.106.80,22.09,23.2,Completed,0
TXN_10895,10.239.82.176,234.92,6.81,Completed,0
TXN_10896,45.73.53.200,20.05,2.78,Completed,0
TXN_10897,45.88.198.17,2086.11,2.3,Completed,0
TXN_10898,45.169.226.68,670.94,13.38,Completed,0
TXN_10899,10.178.46.144,138.38,3.68,Completed,0
TXN_10900,172.16.37.202,25.95,3.92,Completed,0
TXN_10901,172.23.79.123,607.55,0.96,Completed,0
TXN_10902,10.243.247.200,5129.9,7.98,Completed,0
TXN_10903,172.21.185.120,21.26,8.03,Completed,0
TXN_10904,45.175.139.190,2037.24,7.44,Completed,0
TXN_10905,172.28.219.230,1693.35,1.28,Completed,0
TXN_10906,172.23.68.127,3.78,8.02,Completed,0
TXN_10907,172.16.27.214,29.28,1.71,Completed,0
TXN_10908,45.86.167.252,354.59,7.97,Completed,0
TXN_10909,10.71.98.253,137.45,9.88,Completed,0
TXN_10910,172.19.28.10,30.72,29.63,Completed,0
TXN_10911,45.222.238.53,5.53,11.05,Completed,0
TXN_10912,45.184.193.39,105.71,7.86,Completed,0
TXN_10913,45.37.88.221,125.24,9.99,Completed,0
TXN_10914,45.227.58.121,141.18,8.36,Completed,0
TXN_10915,10.121.75.201,211.66,10.07,Completed,0
TXN_10916,45.222.44.37,99.35,11.73,Completed,0
TXN_10917,10.142.164.58,1024.97,6.04,Completed,0
TXN_10918,192.168.0.225,199.11,14.63,Completed,0
TXN_10919,10.157.37.94,432.4,1.13,Completed,0
TXN_10920,10.104.52.246,2816.52,5.67,Completed,0
TXN_10921,172.18.32.137,155.85,21.81,Completed,0
TXN_10922,10.180.155.42,29.16,0.48,Completed,0
TXN_10923,10.190.12.192,66.7,37.55,Completed,0
TXN_10924,172.29.87.167,86.41,7.05,Completed,0
TXN_10925,45.156.41.241,678.21,4.29,Completed,0
TXN_10926,10.4.21.96,114.62,6.03,Completed,0
TXN_10927,10.220.38.186,11.75,2.87,Completed,0
TXN_10928,45.239.192.216,367.79,14.43,Completed,0
TXN_10929,172.18.54.17,212.78,18.46,Completed,0
TXN_10930,45.165.103.156,216.44,4.52,Completed,0
TXN_10931,172.27.101.22,156.39,11.44,Completed,0
TXN_10932,45.29.3.118,1218.76,13.39,Completed,0
TXN_10933,192.168.0.50,80.51,3.83,Under_Review,1
TXN_10934,172.18.45.76,584.79,1.7,Completed,0
TXN_10935,45.233.203.104,1037.58,2.59,Completed,0
TXN_10936,45.221.69.220,37.76,1.01,Completed,0
TXN_10937,45.135.76.12,137.3,12.73,Completed,0
TXN_10938,10.211.88.163,116.94,12.7,Completed,0
